source,drill_id,raw_path,output_path,image_width,foreground_left,crop_start_green,head_end_blue,crop_end_exclusive,available_len,left_pad,output_shape
data_5fold,0619,datasets\original\data_5fold\fold_1\train\normal\drill-0619-0.6990_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0619-0.6990_37_37_296-13.raw,296,20,206,229,230,24,0,"24,37,37"
data_5fold,0623,datasets\original\data_5fold\fold_1\train\normal\drill-0623-0.6990_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0623-0.6990_37_37_296-13.raw,296,20,205,228,229,24,0,"24,37,37"
data_5fold,0624,datasets\original\data_5fold\fold_1\train\normal\drill-0624-0.6990_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0624-0.6990_37_37_296-13.raw,296,21,205,228,229,24,0,"24,37,37"
data_5fold,0626,datasets\original\data_5fold\fold_1\train\normal\drill-0626-0.6990_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0626-0.6990_37_37_296-13.raw,296,20,200,223,224,24,0,"24,37,37"
data_5fold,0628,datasets\original\data_5fold\fold_1\train\normal\drill-0628-0.6990_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0628-0.6990_37_37_296-15.raw,296,22,207,230,231,24,0,"24,37,37"
data_5fold,0629,datasets\original\data_5fold\fold_1\train\normal\drill-0629-0.6990_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0629-0.6990_37_37_296-15.raw,296,23,207,230,231,24,0,"24,37,37"
data_5fold,0630,datasets\original\data_5fold\fold_1\train\normal\drill-0630-0.6990_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0630-0.6990_37_37_296-15.raw,296,21,207,230,231,24,0,"24,37,37"
data_5fold,0631,datasets\original\data_5fold\fold_1\train\normal\drill-0631-0.6990_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0631-0.6990_37_37_296-15.raw,296,22,203,226,227,24,0,"24,37,37"
data_5fold,0633,datasets\original\data_5fold\fold_1\train\normal\drill-0633-0.6990_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0633-0.6990_37_37_296-15.raw,296,21,206,229,230,24,0,"24,37,37"
data_5fold,0637,datasets\original\data_5fold\fold_1\train\normal\drill-0637-0.6990_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0637-0.6990_37_37_296-15.raw,296,21,206,229,230,24,0,"24,37,37"
data_5fold,0638,datasets\original\data_5fold\fold_1\train\normal\drill-0638-0.6990_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0638-0.6990_37_37_296-15.raw,296,21,206,229,230,24,0,"24,37,37"
data_5fold,0639,datasets\original\data_5fold\fold_1\train\normal\drill-0639-0.6990_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0639-0.6990_37_37_296-15.raw,296,21,205,228,229,24,0,"24,37,37"
data_5fold,0640,datasets\original\data_5fold\fold_1\train\normal\drill-0640-0.6990_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0640-0.6990_37_37_296-15.raw,296,22,207,230,231,24,0,"24,37,37"
data_5fold,0641,datasets\original\data_5fold\fold_1\train\normal\drill-0641-0.6990_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0641-0.6990_37_37_296-15.raw,296,21,206,229,230,24,0,"24,37,37"
data_5fold,0644,datasets\original\data_5fold\fold_1\train\normal\drill-0644-0.6990_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0644-0.6990_37_37_296-16.raw,296,29,215,238,239,24,0,"24,37,37"
data_5fold,0649,datasets\original\data_5fold\fold_1\train\normal\drill-0649-0.6990_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0649-0.6990_37_37_296-16.raw,296,29,210,233,234,24,0,"24,37,37"
data_5fold,0650,datasets\original\data_5fold\fold_1\train\normal\drill-0650-0.6990_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0650-0.6990_37_37_296-16.raw,296,29,212,235,236,24,0,"24,37,37"
data_5fold,0651,datasets\original\data_5fold\fold_1\train\normal\drill-0651-0.6990_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0651-0.6990_37_37_296-16.raw,296,30,209,232,233,24,0,"24,37,37"
data_5fold,0652,datasets\original\data_5fold\fold_1\train\normal\drill-0652-0.6990_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0652-0.6990_37_37_296-16.raw,296,29,213,236,237,24,0,"24,37,37"
data_5fold,0653,datasets\original\data_5fold\fold_1\train\normal\drill-0653-0.6990_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0653-0.6990_37_37_296-16.raw,296,29,209,232,233,24,0,"24,37,37"
data_5fold,0655,datasets\original\data_5fold\fold_1\train\normal\drill-0655-0.6990_37_37_296-17.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0655-0.6990_37_37_296-17.raw,296,23,206,229,230,24,0,"24,37,37"
data_5fold,0656,datasets\original\data_5fold\fold_1\train\normal\drill-0656-0.6990_37_37_296-17.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0656-0.6990_37_37_296-17.raw,296,23,207,230,231,24,0,"24,37,37"
data_5fold,0657,datasets\original\data_5fold\fold_1\train\normal\drill-0657-0.6990_37_37_296-17.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0657-0.6990_37_37_296-17.raw,296,21,206,229,230,24,0,"24,37,37"
data_5fold,0658,datasets\original\data_5fold\fold_1\train\normal\drill-0658-0.6990_37_37_296-17.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0658-0.6990_37_37_296-17.raw,296,22,206,229,230,24,0,"24,37,37"
data_5fold,0663,datasets\original\data_5fold\fold_1\train\normal\drill-0663-0.6990_37_37_296-17.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0663-0.6990_37_37_296-17.raw,296,21,203,226,227,24,0,"24,37,37"
data_5fold,0665,datasets\original\data_5fold\fold_1\train\normal\drill-0665-0.6990_37_37_296-17.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0665-0.6990_37_37_296-17.raw,296,21,203,226,227,24,0,"24,37,37"
data_5fold,0666,datasets\original\data_5fold\fold_1\train\normal\drill-0666-0.6990_37_37_296-17.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0666-0.6990_37_37_296-17.raw,296,21,203,226,227,24,0,"24,37,37"
data_5fold,0668,datasets\original\data_5fold\fold_1\train\normal\drill-0668-0.6990_37_37_296-17.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0668-0.6990_37_37_296-17.raw,296,21,207,230,231,24,0,"24,37,37"
data_5fold,0669,datasets\original\data_5fold\fold_1\train\normal\drill-0669-0.6990_37_37_296-17.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0669-0.6990_37_37_296-17.raw,296,21,202,225,226,24,0,"24,37,37"
data_5fold,0670,datasets\original\data_5fold\fold_1\train\normal\drill-0670-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0670-0.6990_37_37_296-18.raw,296,21,206,229,230,24,0,"24,37,37"
data_5fold,0671,datasets\original\data_5fold\fold_1\train\normal\drill-0671-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0671-0.6990_37_37_296-18.raw,296,21,204,227,228,24,0,"24,37,37"
data_5fold,0672,datasets\original\data_5fold\fold_1\train\normal\drill-0672-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0672-0.6990_37_37_296-18.raw,296,21,207,230,231,24,0,"24,37,37"
data_5fold,0675,datasets\original\data_5fold\fold_1\train\normal\drill-0675-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0675-0.6990_37_37_296-18.raw,296,21,204,227,228,24,0,"24,37,37"
data_5fold,0676,datasets\original\data_5fold\fold_1\train\normal\drill-0676-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0676-0.6990_37_37_296-18.raw,296,21,204,227,228,24,0,"24,37,37"
data_5fold,0678,datasets\original\data_5fold\fold_1\train\normal\drill-0678-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0678-0.6990_37_37_296-18.raw,296,21,201,224,225,24,0,"24,37,37"
data_5fold,0680,datasets\original\data_5fold\fold_1\train\normal\drill-0680-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0680-0.6990_37_37_296-18.raw,296,21,206,229,230,24,0,"24,37,37"
data_5fold,0682,datasets\original\data_5fold\fold_1\train\normal\drill-0682-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0682-0.6990_37_37_296-18.raw,296,21,206,229,230,24,0,"24,37,37"
data_5fold,0684,datasets\original\data_5fold\fold_1\train\normal\drill-0684-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0684-0.6990_37_37_296-18.raw,296,21,205,228,229,24,0,"24,37,37"
data_5fold,0685,datasets\original\data_5fold\fold_1\train\normal\drill-0685-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0685-0.6990_37_37_296-18.raw,296,21,202,225,226,24,0,"24,37,37"
data_5fold,0686,datasets\original\data_5fold\fold_1\train\normal\drill-0686-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0686-0.6990_37_37_296-18.raw,296,21,205,228,229,24,0,"24,37,37"
data_5fold,0688,datasets\original\data_5fold\fold_1\train\normal\drill-0688-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0688-0.6990_37_37_296-18.raw,296,21,205,228,229,24,0,"24,37,37"
data_5fold,0689,datasets\original\data_5fold\fold_1\train\normal\drill-0689-0.6990_37_37_296-18.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0689-0.6990_37_37_296-18.raw,296,21,202,225,226,24,0,"24,37,37"
data_5fold,0693,datasets\original\data_5fold\fold_1\train\normal\drill-0693-0.6990_37_37_296-19.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0693-0.6990_37_37_296-19.raw,296,23,204,227,228,24,0,"24,37,37"
data_5fold,0697,datasets\original\data_5fold\fold_1\train\normal\drill-0697-0.6990_37_37_296-19.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0697-0.6990_37_37_296-19.raw,296,22,201,224,225,24,0,"24,37,37"
data_5fold,0698,datasets\original\data_5fold\fold_1\train\normal\drill-0698-0.6990_37_37_296-19.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0698-0.6990_37_37_296-19.raw,296,22,206,229,230,24,0,"24,37,37"
data_5fold,0700,datasets\original\data_5fold\fold_1\train\normal\drill-0700-0.6990_37_37_296-19.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0700-0.6990_37_37_296-19.raw,296,22,206,229,230,24,0,"24,37,37"
data_5fold,0701,datasets\original\data_5fold\fold_1\train\normal\drill-0701-0.6990_37_37_296-19.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0701-0.6990_37_37_296-19.raw,296,22,205,228,229,24,0,"24,37,37"
data_5fold,0702,datasets\original\data_5fold\fold_1\train\normal\drill-0702-0.6990_37_37_296-19.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0702-0.6990_37_37_296-19.raw,296,22,206,229,230,24,0,"24,37,37"
data_5fold,0705,datasets\original\data_5fold\fold_1\train\normal\drill-0705-0.6990_37_37_296-19.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0705-0.6990_37_37_296-19.raw,296,22,203,226,227,24,0,"24,37,37"
data_5fold,0706,datasets\original\data_5fold\fold_1\train\normal\drill-0706-0.6990_37_37_296-20.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0706-0.6990_37_37_296-20.raw,296,14,207,230,231,24,0,"24,37,37"
data_5fold,0708,datasets\original\data_5fold\fold_1\train\normal\drill-0708-1.1560_37_37_296-12.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0708-1.1560_37_37_296-12.raw,296,20,184,207,208,24,0,"24,37,37"
data_5fold,0710,datasets\original\data_5fold\fold_1\train\normal\drill-0710-1.1560_37_37_296-12.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0710-1.1560_37_37_296-12.raw,296,20,186,209,210,24,0,"24,37,37"
data_5fold,0713,datasets\original\data_5fold\fold_1\train\normal\drill-0713-1.1560_37_37_296-12.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0713-1.1560_37_37_296-12.raw,296,20,184,207,208,24,0,"24,37,37"
data_5fold,0715,datasets\original\data_5fold\fold_1\train\normal\drill-0715-1.1560_37_37_296-12.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0715-1.1560_37_37_296-12.raw,296,20,184,207,208,24,0,"24,37,37"
data_5fold,0719,datasets\original\data_5fold\fold_1\train\normal\drill-0719-1.1560_37_37_296-14.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0719-1.1560_37_37_296-14.raw,296,20,184,207,208,24,0,"24,37,37"
data_5fold,0720,datasets\original\data_5fold\fold_1\train\normal\drill-0720-1.1560_37_37_296-14.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0720-1.1560_37_37_296-14.raw,296,20,184,207,208,24,0,"24,37,37"
data_5fold,0722,datasets\original\data_5fold\fold_1\train\normal\drill-0722-1.1560_37_37_296-14.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0722-1.1560_37_37_296-14.raw,296,20,184,207,208,24,0,"24,37,37"
data_5fold,0725,datasets\original\data_5fold\fold_1\train\normal\drill-0725-1.1560_37_37_296-14.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0725-1.1560_37_37_296-14.raw,296,20,185,208,209,24,0,"24,37,37"
data_5fold,0726,datasets\original\data_5fold\fold_1\train\normal\drill-0726-1.1560_37_37_296-14.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0726-1.1560_37_37_296-14.raw,296,20,186,209,210,24,0,"24,37,37"
data_5fold,0728,datasets\original\data_5fold\fold_1\train\normal\drill-0728-1.1560_37_37_296-14.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0728-1.1560_37_37_296-14.raw,296,20,186,209,210,24,0,"24,37,37"
data_5fold,0730,datasets\original\data_5fold\fold_1\train\normal\drill-0730-1.1560_37_37_296-14.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0730-1.1560_37_37_296-14.raw,296,20,185,208,209,24,0,"24,37,37"
data_5fold,0736,datasets\original\data_5fold\fold_1\train\normal\drill-0736-1.1560_37_37_296-12.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0736-1.1560_37_37_296-12.raw,296,20,181,204,205,24,0,"24,37,37"
data_5fold,0739,datasets\original\data_5fold\fold_1\train\normal\drill-0739-1.1560_37_37_296-12.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0739-1.1560_37_37_296-12.raw,296,20,185,208,209,24,0,"24,37,37"
data_5fold,0743,datasets\original\data_5fold\fold_1\train\normal\drill-0743-1.1560_37_37_296-12.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0743-1.1560_37_37_296-12.raw,296,20,186,209,210,24,0,"24,37,37"
data_5fold,0745,datasets\original\data_5fold\fold_1\train\normal\drill-0745-1.1560_37_37_296-12.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0745-1.1560_37_37_296-12.raw,296,20,184,207,208,24,0,"24,37,37"
data_5fold,0746,datasets\original\data_5fold\fold_1\train\normal\drill-0746-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0746-1.1560_37_37_296-13.raw,296,20,185,208,209,24,0,"24,37,37"
data_5fold,0748,datasets\original\data_5fold\fold_1\train\normal\drill-0748-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0748-1.1560_37_37_296-13.raw,296,20,185,208,209,24,0,"24,37,37"
data_5fold,0749,datasets\original\data_5fold\fold_1\train\normal\drill-0749-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0749-1.1560_37_37_296-13.raw,296,20,185,208,209,24,0,"24,37,37"
data_5fold,0750,datasets\original\data_5fold\fold_1\train\normal\drill-0750-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0750-1.1560_37_37_296-13.raw,296,20,186,209,210,24,0,"24,37,37"
data_5fold,0751,datasets\original\data_5fold\fold_1\train\normal\drill-0751-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0751-1.1560_37_37_296-13.raw,296,20,185,208,209,24,0,"24,37,37"
data_5fold,0753,datasets\original\data_5fold\fold_1\train\normal\drill-0753-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0753-1.1560_37_37_296-13.raw,296,20,184,207,208,24,0,"24,37,37"
data_5fold,0754,datasets\original\data_5fold\fold_1\train\normal\drill-0754-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0754-1.1560_37_37_296-13.raw,296,20,186,209,210,24,0,"24,37,37"
data_5fold,0757,datasets\original\data_5fold\fold_1\train\normal\drill-0757-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0757-1.1560_37_37_296-13.raw,296,20,186,209,210,24,0,"24,37,37"
data_5fold,0759,datasets\original\data_5fold\fold_1\train\normal\drill-0759-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0759-1.1560_37_37_296-13.raw,296,20,186,209,210,24,0,"24,37,37"
data_5fold,0762,datasets\original\data_5fold\fold_1\train\normal\drill-0762-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0762-1.1560_37_37_296-13.raw,296,20,181,204,205,24,0,"24,37,37"
data_5fold,0763,datasets\original\data_5fold\fold_1\train\normal\drill-0763-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0763-1.1560_37_37_296-13.raw,296,20,180,203,204,24,0,"24,37,37"
data_5fold,0764,datasets\original\data_5fold\fold_1\train\normal\drill-0764-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0764-1.1560_37_37_296-13.raw,296,20,184,207,208,24,0,"24,37,37"
data_5fold,0765,datasets\original\data_5fold\fold_1\train\normal\drill-0765-1.1560_37_37_296-13.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0765-1.1560_37_37_296-13.raw,296,20,184,207,208,24,0,"24,37,37"
data_5fold,0768,datasets\original\data_5fold\fold_1\train\normal\drill-0768-1.1560_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0768-1.1560_37_37_296-15.raw,296,21,186,209,210,24,0,"24,37,37"
data_5fold,0771,datasets\original\data_5fold\fold_1\train\normal\drill-0771-1.1560_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0771-1.1560_37_37_296-15.raw,296,21,186,209,210,24,0,"24,37,37"
data_5fold,0774,datasets\original\data_5fold\fold_1\train\normal\drill-0774-1.1560_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0774-1.1560_37_37_296-15.raw,296,21,186,209,210,24,0,"24,37,37"
data_5fold,0776,datasets\original\data_5fold\fold_1\train\normal\drill-0776-1.1560_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0776-1.1560_37_37_296-15.raw,296,21,186,209,210,24,0,"24,37,37"
data_5fold,0777,datasets\original\data_5fold\fold_1\train\normal\drill-0777-1.1560_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0777-1.1560_37_37_296-15.raw,296,21,186,209,210,24,0,"24,37,37"
data_5fold,0780,datasets\original\data_5fold\fold_1\train\normal\drill-0780-1.1560_37_37_296-15.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0780-1.1560_37_37_296-15.raw,296,21,186,209,210,24,0,"24,37,37"
data_5fold,0783,datasets\original\data_5fold\fold_1\train\normal\drill-0783-1.1560_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0783-1.1560_37_37_296-16.raw,296,29,193,216,217,24,0,"24,37,37"
data_5fold,0784,datasets\original\data_5fold\fold_1\train\normal\drill-0784-1.1560_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0784-1.1560_37_37_296-16.raw,296,29,188,211,212,24,0,"24,37,37"
data_5fold,0788,datasets\original\data_5fold\fold_1\train\normal\drill-0788-1.1560_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0788-1.1560_37_37_296-16.raw,296,29,194,217,218,24,0,"24,37,37"
data_5fold,0790,datasets\original\data_5fold\fold_1\train\normal\drill-0790-1.1560_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0790-1.1560_37_37_296-16.raw,296,29,193,216,217,24,0,"24,37,37"
data_5fold,0791,datasets\original\data_5fold\fold_1\train\normal\drill-0791-1.1560_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0791-1.1560_37_37_296-16.raw,296,29,192,215,216,24,0,"24,37,37"
data_5fold,0794,datasets\original\data_5fold\fold_1\train\normal\drill-0794-1.1560_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0794-1.1560_37_37_296-16.raw,296,29,193,216,217,24,0,"24,37,37"
data_5fold,0795,datasets\original\data_5fold\fold_1\train\normal\drill-0795-1.1560_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0795-1.1560_37_37_296-16.raw,296,29,193,216,217,24,0,"24,37,37"
data_5fold,0798,datasets\original\data_5fold\fold_1\train\normal\drill-0798-1.1560_37_37_296-16.raw,datasets\head_24\data_5fold\fold_1\train\normal\drill-0798-1.1560_37_37_296-16.raw,296,29,192,215,216,24,0,"24,37,37"
